UOLL4,2006-12-28,11.9006,11.92052,11.56201,11.56201,104600,0
UOLL4,2007-01-02,11.56201,11.75123,11.38276,11.56201,304700,0
UOLL4,2007-01-03,11.70143,11.70143,11.30309,11.35288,151100,0
UOLL4,2007-01-04,11.35288,11.54209,11.1537,11.50226,162000,0
UOLL4,2007-01-05,11.54209,11.54209,11.17362,11.17362,90600,0
UOLL4,2007-01-08,11.21346,11.25329,10.96449,11.1537,160100,0
UOLL4,2007-01-09,11.2035,11.29313,10.80515,10.95453,153300,0
UOLL4,2007-01-10,10.85495,11.31304,10.77528,11.23337,699400,0
UOLL4,2007-01-11,11.10391,11.51222,11.10391,11.40267,544300,0
UOLL4,2007-01-12,11.4923,11.75123,11.45247,11.73131,201700,0
UOLL4,2007-01-15,11.70143,11.74127,11.53213,11.71139,135300,0
UOLL4,2007-01-16,11.69147,11.69147,11.25329,11.30309,267400,0
UOLL4,2007-01-17,11.25329,11.30309,11.12383,11.2035,271700,0
UOLL4,2007-01-18,11.30309,11.30309,11.05412,11.08399,134400,0
UOLL4,2007-01-19,11.08399,11.1537,10.9147,11.00433,1793800,0
UOLL4,2007-01-22,11.16366,11.25329,10.95453,11.2035,447200,0
UOLL4,2007-01-23,11.19354,11.3728,11.19354,11.26325,1624800,0
UOLL4,2007-01-24,11.27321,11.9504,11.27321,11.85081,824500,0
UOLL4,2007-01-26,11.75123,12.41846,11.50226,12.39854,729300,0
UOLL4,2007-01-29,12.32883,12.34874,11.67156,11.94044,220300,0
UOLL4,2007-01-30,11.9504,12.14957,11.81098,12.14957,249400,0
UOLL4,2007-01-31,11.9504,12.29895,11.86077,12.08982,113800,0
UOLL4,2007-02-01,12.09978,12.33879,11.9006,12.07986,228300,0
UOLL4,2007-02-02,12.03007,12.39854,11.9504,12.18941,256300,0
UOLL4,2007-02-05,12.19936,12.33879,12.09978,12.19936,197300,0
UOLL4,2007-02-06,12.19936,12.19936,11.70143,11.9504,292000,0
UOLL4,2007-02-07,11.94044,12.04999,11.63172,11.63172,104800,0
UOLL4,2007-02-08,11.74127,11.85081,11.46242,11.84085,68400,0
UOLL4,2007-02-09,11.88069,11.94044,11.54209,11.75123,261100,0
UOLL4,2007-02-12,11.68151,11.9006,11.34292,11.35288,215800,0
UOLL4,2007-02-13,11.45247,11.73131,11.323,11.55205,493300,0
UOLL4,2007-02-14,11.70143,11.70143,11.18358,11.18358,382000,0
UOLL4,2007-02-15,11.30309,11.33296,11.10391,11.1537,117700,0
UOLL4,2007-02-16,11.1537,11.26325,10.93461,10.95453,153400,0
UOLL4,2007-02-21,11.22342,11.22342,10.88482,11.09395,262000,0
UOLL4,2007-02-22,11.24333,11.34292,11.04416,11.19354,101900,0
UOLL4,2007-02-23,11.24333,11.28317,10.87486,10.87486,376200,0
UOLL4,2007-02-26,11.00433,11.25329,10.89478,11.25329,370000,0
UOLL4,2007-02-27,10.95453,11.00433,9.948707,10.94457,392800,0
UOLL4,2007-02-28,11.04416,11.04416,10.25743,10.41676,767000,0
UOLL4,2007-03-01,10.39685,10.39685,10.00846,10.19767,120800,0
UOLL4,2007-03-02,10.1678,10.40681,9.590195,9.859079,169400,0
UOLL4,2007-03-05,9.610111,9.709699,9.361145,9.610111,152100,0
UOLL4,2007-03-06,9.719657,10.14788,9.520484,9.859079,718600,0
UOLL4,2007-03-07,9.948707,9.988542,9.610111,9.659905,334100,0
UOLL4,2007-03-08,9.789368,9.859079,9.540401,9.560319,403000,0
UOLL4,2007-03-09,9.749534,10.15784,9.18189,10.15784,793800,0
UOLL4,2007-03-12,10.10805,10.40681,9.908872,10.30722,413200,0
UOLL4,2007-03-13,10.23751,10.44664,10.20763,10.29726,411300,0
UOLL4,2007-03-14,10.15784,10.93461,10.01842,10.55619,365200,0
UOLL4,2007-03-15,10.68565,10.83503,10.55619,10.55619,140300,0
UOLL4,2007-03-16,10.75536,10.75536,10.29726,10.55619,48900,0
UOLL4,2007-03-19,10.7454,10.7454,10.35701,10.4566,203200,0
UOLL4,2007-03-20,10.4566,10.73544,10.30722,10.69561,197800,0
UOLL4,2007-03-21,10.65577,11.25329,10.65577,10.95453,617000,0
UOLL4,2007-03-22,11.19354,11.19354,10.70556,10.7454,85600,0
UOLL4,2007-03-23,10.89478,11.02424,10.70556,10.70556,199900,0
UOLL4,2007-03-26,10.70556,10.94457,10.70556,10.70556,317800,0
UOLL4,2007-03-27,10.75536,10.77528,10.60598,10.65577,523600,0
UOLL4,2007-03-28,10.64581,10.95453,10.64581,10.84499,155500,0
UOLL4,2007-03-29,10.95453,10.95453,10.70556,10.77528,39800,0
UOLL4,2007-03-30,10.70556,10.90474,10.70556,10.83503,24800,0
UOLL4,2007-04-02,10.83503,10.83503,10.70556,10.83503,30200,0
UOLL4,2007-04-03,10.83503,10.83503,10.70556,10.70556,66700,0
